,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,total_beds,price_per_person
1350,25306072,within a few hours,87.0,0.0,No,No,Downtown Core,1.28203,103.85311,Private room,1,1.0,1.0,65.0,Yes,0,0,0,,,,,,,,No,,1.0,65.0
1353,25353206,within a few hours,90.0,91.0,Yes,Yes,Outram,1.28417,103.84224,Private room,1,1.0,1.0,69.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.02,1.0,69.0
1354,25364632,within a few hours,87.0,0.0,No,No,Downtown Core,1.28164,103.85358,Entire home/apt,1,1.0,1.0,132.0,Yes,0,0,0,,,,,,,,No,,1.0,132.0
1355,25381551,a few days or more,0.0,0.0,No,No,Kallang,1.32029,103.85785,Private room,1,1.0,1.0,30.0,Yes,0,0,0,,,,,,,,Yes,,1.0,30.0
1358,25402824,within a day,100.0,55.79398359161349,No,Yes,Rochor,1.30288,103.85126,Private room,2,1.0,1.0,43.0,Yes,5,0,0,4.25,4.75,3.75,4.5,4.75,5.0,4.0,No,0.12,2.0,21.5
1359,25432123,within an hour,100.0,97.0,No,Yes,Kallang,1.31297,103.85789,Private room,1,1.0,1.0,54.0,Yes,2,0,0,4.0,4.5,4.0,4.5,4.5,4.5,4.0,No,0.05,1.0,54.0
1364,25505227,within a few hours,100.0,91.0,No,Yes,Kallang,1.32547,103.86255,Private room,2,1.0,,30.0,Yes,5,0,0,3.0,3.0,2.6,4.2,4.0,3.8,3.2,Yes,0.12,,15.0
1365,25516668,within a few hours,100.0,91.0,No,Yes,Kallang,1.32703,103.86461,Private room,2,1.0,1.0,80.0,Yes,9,0,0,4.56,4.78,4.33,4.89,4.67,4.56,4.56,Yes,0.21,1.0,40.0
1366,25561906,within a few hours,90.0,90.0,No,Yes,Outram,1.28191,103.84529,Entire home/apt,4,1.0,1.0,190.0,Yes,31,1,0,4.72,4.93,4.76,4.97,4.86,4.97,4.62,No,0.72,2.0,47.5
1370,25760233,within a few hours,98.0,84.0,Yes,Yes,Outram,1.28235,103.84801,Entire home/apt,3,1.0,1.0,150.0,Yes,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.1,1.0,50.0
1371,25765385,within a few hours,87.0,0.0,No,No,Downtown Core,1.28026,103.85347,Private room,1,1.0,1.0,77.0,Yes,0,0,0,,,,,,,,No,,1.0,77.0
1373,25793757,within an hour,100.0,100.0,Yes,Yes,Geylang,1.31176,103.89131,Entire home/apt,2,1.5,1.0,147.0,Yes,224,54,2,4.78,4.75,4.7,4.95,4.96,4.78,4.6,No,5.31,1.0,73.5
1374,25797887,within a day,80.0,81.0,No,Yes,Outram,1.28495,103.84148,Private room,1,1.0,1.0,69.0,Yes,1,0,0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Yes,0.03,1.0,69.0
1376,25816812,within a few hours,90.0,90.0,No,Yes,Outram,1.28368,103.8451,Hotel room,2,1.0,1.0,147.0,Yes,33,0,0,4.3,4.55,4.45,4.82,4.79,4.82,4.36,No,0.77,1.0,73.5
1378,25860399,within an hour,100.0,97.0,No,Yes,Outram,1.2842,103.84255,Private room,1,1.0,1.0,55.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,1.0,55.0
1379,25866359,within a few hours,100.0,84.0,No,Yes,Outram,1.28459,103.84377,Entire home/apt,2,1.0,,90.0,Yes,8,2,0,4.38,4.63,4.5,4.38,4.38,4.88,4.38,No,0.19,,45.0
1382,25892078,within a day,73.0,23.0,No,Yes,Downtown Core,1.27972,103.84983,Entire home/apt,4,1.0,2.0,328.0,Yes,78,0,0,4.64,4.74,4.59,4.74,4.85,4.99,4.63,No,1.81,6.0,82.0
1384,25909373,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,39.0,Yes,2,0,0,4.0,3.0,3.5,4.5,5.0,4.0,4.0,Yes,0.05,1.0,39.0
1388,25980558,within a few hours,90.0,90.0,No,Yes,Outram,1.28184,103.84705,Hotel room,2,1.0,1.0,150.0,Yes,15,0,0,4.4,4.8,4.47,5.0,4.67,5.0,4.47,No,0.35,1.0,75.0
1389,25981021,within a few hours,90.0,90.0,No,Yes,Outram,1.28296,103.84707,Entire home/apt,4,1.0,1.0,168.0,Yes,13,0,0,4.31,4.23,4.31,4.54,4.31,4.62,4.0,No,0.3,1.0,42.0
1392,26052120,within a few hours,95.0,30.0,No,Yes,Rochor,1.30714,103.85158,Entire home/apt,2,1.0,,160.0,Yes,0,0,0,,,,,,,,No,,,80.0
1394,26143135,within a few hours,87.0,0.0,No,No,Downtown Core,1.28024,103.8516,Private room,1,1.0,1.0,95.0,Yes,0,0,0,,,,,,,,No,,1.0,95.0
1395,26176258,within a few hours,90.0,90.0,No,Yes,Outram,1.28234,103.84715,Hotel room,4,1.0,1.0,205.0,Yes,16,0,0,4.38,4.5,4.38,5.0,4.81,4.81,4.31,No,0.38,2.0,51.25
1396,26183286,within a day,100.0,55.79398359161349,No,Yes,Rochor,1.30309,103.8514,Private room,2,1.0,1.0,46.0,Yes,1,0,0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,No,0.05,1.0,23.0
1399,26217724,within a day,73.0,23.0,No,Yes,Downtown Core,1.28033,103.84893,Entire home/apt,4,1.0,2.0,328.0,Yes,23,0,0,4.78,4.65,4.74,4.57,4.83,4.96,4.65,No,0.55,2.0,82.0
1401,26290123,within an hour,100.0,97.0,No,Yes,Geylang,1.31489,103.88158,Private room,1,3.0,1.0,39.0,Yes,1,0,0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,No,0.03,1.0,39.0
1402,26290281,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.3149,103.88163,Private room,1,3.0,1.0,38.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,Yes,0.05,1.0,38.0
1403,26309079,within a few hours,90.0,90.0,No,Yes,Outram,1.2817,103.84554,Hotel room,2,1.0,1.0,179.0,Yes,41,0,0,4.55,4.75,4.55,4.88,4.85,4.93,4.6,No,1.0,1.0,89.5
1407,26382243,within an hour,100.0,97.0,No,Yes,Outram,1.285,103.84214,Private room,1,1.0,1.0,69.0,Yes,1,0,0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,No,0.02,1.0,69.0
1408,26384329,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31206,103.85802,Private room,1,1.0,1.0,59.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.02,1.0,59.0
1410,26432259,within a few hours,87.0,0.0,No,No,Downtown Core,1.2801,103.85331,Private room,1,1.0,1.0,85.0,Yes,0,0,0,,,,,,,,No,,1.0,85.0
1411,26435923,within an hour,100.0,99.0,No,Yes,Kallang,1.31804,103.85151,Private room,1,1.5,1.0,78.0,Yes,30,7,4,4.7,4.73,4.6,4.93,5.0,4.83,4.67,Yes,0.73,1.0,78.0
1415,26722862,within an hour,100.0,97.0,No,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,39.0,Yes,2,0,0,3.5,3.5,2.5,4.0,4.0,4.5,3.0,No,0.05,1.0,39.0
1418,26791337,within a day,67.0,70.0,No,Yes,Downtown Core,1.27452,103.84497,Private room,4,1.0,1.0,119.0,Yes,4,0,0,4.33,3.67,4.33,3.67,3.67,4.0,4.0,Yes,0.1,1.0,29.75
1420,26853356,within a few hours,100.0,67.0,Yes,Yes,Geylang,1.31453,103.89975,Entire home/apt,3,2.0,2.0,110.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,No,0.04,4.0,36.666666666666664
1421,26857526,within a few hours,87.0,0.0,No,No,Downtown Core,1.28131,103.85358,Private room,3,1.0,1.0,94.0,Yes,0,0,0,,,,,,,,No,,1.0,31.333333333333332
1423,26931333,within a few hours,90.0,90.0,No,Yes,Outram,1.28289,103.84699,Entire home/apt,2,1.0,1.0,171.0,Yes,36,0,0,4.5,4.72,4.64,4.72,4.44,4.83,4.42,No,0.88,1.0,85.5
1424,26964529,within a few hours,90.0,90.0,No,Yes,Outram,1.28316,103.84518,Hotel room,2,1.0,1.0,147.0,Yes,39,0,0,4.45,4.71,4.55,4.92,4.82,4.89,4.34,No,0.96,1.0,73.5
1426,26973231,within a few hours,87.0,0.0,No,No,Downtown Core,1.28165,103.85341,Private room,1,1.0,1.0,90.0,Yes,0,0,0,,,,,,,,No,,2.0,90.0
1427,27003693,within a few hours,90.0,90.0,No,Yes,Outram,1.28181,103.84651,Entire home/apt,4,1.0,1.0,213.0,Yes,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,3.0,No,0.08,2.0,53.25
1429,27069141,within a few hours,87.0,0.0,No,No,Downtown Core,1.28173,103.85213,Private room,1,1.0,1.0,95.0,Yes,0,0,0,,,,,,,,No,,1.0,95.0
1431,27078318,within a few hours,90.0,90.0,No,Yes,Outram,1.28185,103.84708,Hotel room,4,1.0,1.0,183.0,Yes,32,0,0,4.5,4.53,4.69,4.69,4.78,4.91,4.66,No,0.77,2.0,45.75
1432,27125463,within an hour,100.0,97.0,No,Yes,Kallang,1.31128,103.86182,Private room,1,3.0,1.0,43.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.03,1.0,43.0
1434,27140686,within a few hours,100.0,91.0,No,Yes,Geylang,1.31569,103.88424,Private room,2,2.0,1.0,50.0,Yes,5,0,0,4.6,4.8,4.8,5.0,4.8,5.0,5.0,Yes,0.12,1.0,25.0
1436,27173843,within an hour,100.0,97.0,No,Yes,Outram,1.28448,103.84361,Private room,1,2.0,1.0,59.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.03,1.0,59.0
1437,27174440,within a few hours,90.0,91.0,Yes,Yes,Outram,1.28312,103.84212,Private room,1,2.0,1.0,67.0,Yes,0,0,0,,,,,,,,Yes,,1.0,67.0
1439,27271822,within an hour,100.0,55.79398359161349,No,Yes,Geylang,1.312,103.88265,Private room,2,1.0,1.0,64.0,Yes,6,0,0,4.0,4.67,4.5,5.0,5.0,4.5,4.5,Yes,0.15,1.0,32.0
1440,27272375,within an hour,100.0,55.79398359161349,No,Yes,Geylang,1.31152,103.88134,Private room,2,1.0,1.0,64.0,Yes,43,0,0,4.56,4.66,4.59,4.8,4.76,4.71,4.59,Yes,1.04,1.0,32.0
1441,27306443,a few days or more,0.0,0.0,No,No,Rochor,1.30075,103.86,Entire home/apt,2,1.0,1.0,100.0,No,0,0,0,,,,,,,,No,,1.0,50.0
1445,27405538,within a few hours,90.0,90.0,No,Yes,Outram,1.28178,103.84675,Entire home/apt,4,1.0,1.0,185.0,Yes,20,1,0,4.55,4.65,4.5,4.85,4.6,4.9,4.45,No,0.49,1.0,46.25
1455,27638361,within a few hours,98.0,84.0,Yes,Yes,Outram,1.27776,103.84343,Entire home/apt,2,1.0,,130.0,Yes,7,0,0,4.86,4.71,5.0,5.0,5.0,4.86,5.0,No,0.18,,65.0
1456,27709128,within an hour,100.0,55.79398359161349,No,Yes,Geylang,1.31144,103.88325,Private room,3,1.0,1.0,90.0,Yes,29,0,0,4.48,4.59,4.45,4.86,4.76,4.59,4.45,Yes,0.73,2.0,30.0
1459,27858471,within a few hours,88.0,96.0,No,Yes,Kallang,1.31068,103.86118,Private room,1,3.0,1.0,59.0,Yes,1,0,0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,Yes,0.03,1.0,59.0
1460,27889309,within a few hours,87.0,0.0,No,No,Downtown Core,1.28209,103.85237,Entire home/apt,1,1.0,1.0,117.0,Yes,0,0,0,,,,,,,,No,,1.0,117.0
1462,28038349,a few days or more,0.0,0.0,No,No,Kallang,1.31512,103.86098,Entire home/apt,2,1.0,1.0,130.0,Yes,0,0,0,,,,,,,,Yes,,1.0,65.0
1470,28187126,Unknown,0.0,0.0,No,No,Rochor,1.30067,103.8494,Entire home/apt,2,1.0,1.0,145.0,No,0,0,0,,,,,,,,No,,1.0,72.5
1472,28261272,within a few hours,87.0,0.0,No,No,Downtown Core,1.28067,103.85155,Private room,1,1.0,1.0,85.0,Yes,0,0,0,,,,,,,,No,,1.0,85.0
1473,28264364,within a day,88.0,83.0,No,Yes,Rochor,1.30331,103.8487,Entire home/apt,3,1.0,1.0,145.0,Yes,26,1,0,4.69,4.73,4.65,5.0,4.96,4.88,4.58,Yes,0.65,1.0,48.333333333333336
1474,28321986,within an hour,98.0,75.0,No,Yes,Kallang,1.31343,103.85318,Private room,3,1.0,1.0,62.0,Yes,39,1,0,4.56,4.87,4.56,4.72,4.95,4.85,4.44,No,1.02,1.0,20.666666666666668
1475,28353788,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27624,103.84524,Entire home/apt,2,1.0,1.0,165.0,Yes,0,0,0,,,,,,,,No,,1.0,82.5
1476,28359844,Unknown,96.05326876513317,100.0,Yes,Yes,Outram,1.28144,103.8409,Entire home/apt,4,1.5,1.0,170.0,Yes,106,5,0,4.84,4.89,4.8,4.92,4.98,4.92,4.7,Yes,2.65,2.0,42.5
1481,28522862,within an hour,100.0,97.0,No,Yes,Kallang,1.3091,103.86033,Private room,1,3.0,1.0,48.0,Yes,1,0,0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,No,0.03,1.0,48.0
1487,28729429,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27349,103.8436,Entire home/apt,4,2.0,2.0,198.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,4.0,49.5
1488,28729521,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27558,103.84381,Entire home/apt,2,1.0,1.0,144.0,Yes,2,0,0,5.0,5.0,4.0,5.0,5.0,5.0,3.5,Yes,0.07,1.0,72.0
1491,28772425,within an hour,100.0,97.0,No,Yes,Outram,1.28335,103.84331,Private room,1,1.0,1.0,69.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.07,1.0,69.0
1497,28821061,within a few hours,97.0,74.0,No,No,Geylang,1.31054,103.88184,Entire home/apt,4,1.0,1.0,137.0,Yes,71,8,3,4.73,4.71,4.66,4.74,4.8,4.49,4.56,No,1.83,3.0,34.25
1500,28874135,within a few hours,100.0,100.0,No,Yes,Geylang,1.31571,103.88414,Entire home/apt,3,1.0,1.0,80.0,Yes,9,0,0,5.0,4.88,4.75,5.0,4.88,5.0,4.75,No,0.23,1.0,26.666666666666668
1501,28944421,Unknown,96.05326876513317,83.70388349514563,Yes,No,Kallang,1.31195,103.86048,Private room,2,1.0,1.0,287.0,Yes,11,0,0,4.18,4.18,4.36,4.91,4.64,4.45,4.09,Yes,0.31,1.0,143.5
1504,28992199,within a few hours,60.0,100.0,No,Yes,Kallang,1.2994675415520038,103.86228554100104,Entire home/apt,2,1.0,1.0,120.0,Yes,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,1.0,1.0,60.0
1505,28998042,within an hour,100.0,100.0,No,No,Rochor,1.30181,103.85954,Shared room,2,0.0,1.0,82.0,Yes,0,0,0,,,,,,,,Yes,,1.0,41.0
1506,28998072,within an hour,100.0,100.0,No,No,Rochor,1.30065,103.85962,Private room,1,0.0,1.0,76.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,76.0
1507,28998095,within an hour,100.0,100.0,No,No,Rochor,1.30217,103.8615,Private room,2,0.0,1.0,105.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,52.5
1508,28998145,within an hour,100.0,100.0,No,No,Rochor,1.3017,103.86119,Shared room,1,0.0,1.0,56.0,Yes,0,0,0,,,,,,,,Yes,,1.0,56.0
1509,28998161,within an hour,100.0,100.0,No,No,Rochor,1.30197,103.86003,Shared room,1,0.0,1.0,54.0,Yes,9,0,0,4.67,5.0,4.67,5.0,4.89,5.0,5.0,Yes,0.24,1.0,54.0
1510,28998181,within an hour,100.0,100.0,No,No,Rochor,1.30183,103.86137,Shared room,1,0.0,1.0,50.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,50.0
1511,28998191,within an hour,100.0,100.0,No,No,Rochor,1.30142,103.85964,Shared room,1,0.0,1.0,56.0,Yes,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Yes,0.07,1.0,56.0
1512,29015768,within a few hours,100.0,84.0,Yes,Yes,Geylang,1.31534,103.89967,Private room,2,2.0,1.0,40.0,Yes,62,8,0,4.58,4.79,4.39,4.84,4.81,4.73,4.68,No,1.66,1.0,20.0
1513,29020376,a few days or more,0.0,55.79398359161349,No,Yes,Outram,1.28163,103.84693,Hotel room,2,1.0,1.0,221.0,Yes,29,0,0,4.79,4.9,4.97,4.97,4.97,4.86,4.72,Yes,0.84,1.0,110.5
1514,29039113,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27369,103.84395,Entire home/apt,2,1.0,1.0,141.0,Yes,0,0,0,,,,,,,,Yes,,1.0,70.5
1516,29046718,within a few hours,87.0,0.0,No,No,Downtown Core,1.28,103.85349,Private room,1,1.0,1.0,94.0,Yes,0,0,0,,,,,,,,No,,1.0,94.0
1517,29049813,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27317,103.84584,Entire home/apt,2,1.0,1.0,141.0,Yes,4,0,0,5.0,4.75,4.5,5.0,5.0,5.0,5.0,Yes,0.1,1.0,70.5
1519,29072228,within a day,80.0,81.0,No,Yes,Outram,1.28501,103.84342,Private room,1,2.0,1.0,59.0,Yes,0,0,0,,,,,,,,Yes,,1.0,59.0
1520,29076794,within a few hours,100.0,23.0,No,Yes,Geylang,1.31095,103.87955,Private room,1,1.5,1.0,35.0,Yes,4,0,0,4.75,5.0,5.0,4.5,5.0,5.0,4.75,No,0.12,1.0,35.0
1521,29078458,Unknown,0.0,0.0,No,Yes,Geylang,1.32231,103.886,Private room,1,1.0,1.0,100.0,Yes,0,0,0,,,,,,,,Yes,,1.0,100.0
1534,29325647,within a day,80.0,81.0,No,Yes,Geylang,1.31473,103.8816,Private room,1,3.0,1.0,49.0,Yes,1,0,0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,Yes,0.05,1.0,49.0
1536,29355663,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,49.0,Yes,2,0,0,4.0,5.0,3.5,5.0,5.0,5.0,4.5,Yes,0.06,1.0,49.0
1551,29552115,within a few hours,98.0,84.0,Yes,Yes,Outram,1.2832426031655686,103.84462143588028,Private room,1,1.0,,106.0,Yes,11,0,0,4.91,4.91,4.91,4.82,4.73,4.91,4.64,Yes,0.29,,106.0
1552,29552643,within a few hours,98.0,84.0,Yes,Yes,Outram,1.2823129328532523,103.84472288259228,Private room,2,1.0,,158.0,Yes,23,8,1,4.83,4.96,5.0,4.91,4.96,5.0,4.78,Yes,0.62,,79.0
1554,29557949,within a few hours,87.0,0.0,No,No,Downtown Core,1.28144,103.85372,Private room,1,1.0,1.0,84.0,Yes,0,0,0,,,,,,,,No,,1.0,84.0
1555,29579499,within a few hours,98.0,84.0,Yes,Yes,Outram,1.2821079112361544,103.84668960481142,Private room,2,1.0,,182.0,Yes,43,9,1,4.86,4.79,4.91,4.93,4.93,4.88,4.58,Yes,1.15,,91.0
1556,29580481,within a few hours,98.0,84.0,Yes,Yes,Outram,1.28297353410476,103.844749964554,Private room,2,1.0,,173.0,Yes,8,0,0,4.88,5.0,4.88,4.75,5.0,5.0,4.75,Yes,0.22,,86.5
1557,29581373,within a few hours,98.0,84.0,Yes,Yes,Outram,1.2824,103.84478,Private room,2,1.0,,160.0,Yes,27,5,0,4.81,4.7,4.89,4.89,4.89,4.89,4.67,No,0.72,,80.0
1560,29665238,within an hour,100.0,100.0,No,Yes,Geylang,1.31664,103.88414,Private room,4,1.5,2.0,100.0,Yes,0,0,0,,,,,,,,No,,2.0,25.0
1562,29705550,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27423,103.84403,Entire home/apt,2,1.0,1.0,144.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,0.05,1.0,72.0
1564,29745033,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27335,103.84592,Entire home/apt,2,1.0,1.0,141.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,70.5
1565,29768671,within a day,80.0,81.0,No,Yes,Kallang,1.30972,103.86098,Private room,1,3.0,1.0,46.0,Yes,1,0,0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,Yes,0.03,1.0,46.0
1568,29858416,within an hour,96.0,100.0,No,Yes,Outram,1.28484,103.84351,Hotel room,2,1.0,1.0,208.0,Yes,13,1,0,4.0,4.31,4.23,5.0,4.77,5.0,4.15,Yes,0.35,1.0,104.0
1569,29860691,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27363,103.84732,Entire home/apt,4,2.0,2.0,165.0,Yes,3,0,0,3.67,3.33,3.33,4.33,3.67,4.0,3.33,Yes,0.1,4.0,41.25
1573,29947936,within a day,80.0,81.0,No,Yes,Kallang,1.31115,103.86222,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,No,0.04,1.0,49.0
1575,29969148,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.2737,103.84381,Entire home/apt,2,1.0,1.0,131.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,0.03,1.0,65.5
1576,29972407,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.2745,103.84508,Entire home/apt,2,1.0,1.0,137.0,Yes,7,0,0,5.0,4.86,4.71,5.0,5.0,5.0,4.29,Yes,0.19,1.0,68.5
1577,29977184,within a few hours,87.0,0.0,No,No,Downtown Core,1.27976,103.85367,Private room,1,1.5,1.0,87.0,Yes,0,0,0,,,,,,,,No,,1.0,87.0
1578,29977663,within a few hours,90.0,91.0,Yes,Yes,Outram,1.2842,103.84255,Private room,1,1.0,1.0,55.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,55.0
1579,29994693,within a few hours,100.0,89.0,Yes,Yes,Outram,1.27564,103.84414,Entire home/apt,2,1.0,1.0,194.0,Yes,0,0,0,,,,,,,,Yes,,1.0,97.0
1580,29996505,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.31473,103.8816,Private room,1,3.0,1.0,39.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,No,0.03,1.0,39.0
1582,30024441,within a day,73.0,23.0,No,Yes,Downtown Core,1.2815,103.84903,Entire home/apt,4,1.0,2.0,314.0,Yes,39,1,0,4.72,4.82,4.56,4.72,4.82,4.85,4.69,No,1.07,4.0,78.5
1584,30046453,within a day,80.0,81.0,No,Yes,Outram,1.28502,103.84349,Private room,1,1.0,1.0,55.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,55.0
1585,30058572,within a day,80.0,81.0,No,Yes,Kallang,1.31139,103.86249,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,49.0
1586,30090788,within an hour,100.0,67.0,Yes,Yes,Geylang,1.31865,103.87999,Private room,4,1.0,1.0,125.0,Yes,0,0,0,,,,,,,,No,,4.0,31.25
1587,30164832,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27531,103.84366,Entire home/apt,2,1.0,1.0,140.0,Yes,0,0,0,,,,,,,,Yes,,1.0,70.0
1588,30165138,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27542,103.84397,Entire home/apt,2,1.0,1.0,145.0,Yes,0,0,0,,,,,,,,No,,1.0,72.5
1589,30165301,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27492,103.84396,Entire home/apt,4,1.0,2.0,189.0,Yes,2,2,1,4.5,5.0,4.5,5.0,5.0,5.0,4.0,Yes,0.51,4.0,47.25
1590,30167617,within a few hours,87.0,0.0,No,No,Downtown Core,1.27976,103.85363,Private room,1,1.0,1.0,98.0,Yes,0,0,0,,,,,,,,No,,1.0,98.0
1593,30234271,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.31473,103.8816,Private room,1,3.0,1.0,38.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,38.0
1598,30335491,within a few hours,87.0,0.0,No,No,Downtown Core,1.28141,103.85379,Private room,1,1.0,1.0,63.0,Yes,0,0,0,,,,,,,,No,,1.0,63.0
1599,30354713,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27485,103.84718,Entire home/apt,2,1.0,,122.0,Yes,1,1,0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,Yes,0.25,,61.0
1600,30357414,within a few hours,87.0,0.0,No,No,Downtown Core,1.28144,103.85171,Entire home/apt,1,1.0,,160.0,Yes,0,0,0,,,,,,,,No,,,160.0
1602,30363503,within a few hours,88.0,96.0,No,Yes,Kallang,1.30911,103.86286,Private room,1,3.0,1.0,50.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,50.0
1609,30410480,within a day,80.0,81.0,No,Yes,Outram,1.2842,103.84255,Private room,1,1.0,1.0,79.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,79.0
1611,30434753,within a few hours,88.0,96.0,No,Yes,Kallang,1.31128,103.86064,Private room,1,3.0,1.0,59.0,Yes,1,0,0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,Yes,0.03,1.0,59.0
1612,30453430,within a few hours,88.0,96.0,No,Yes,Outram,1.2842,103.84255,Private room,1,1.5,1.0,69.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,69.0
1614,30494592,within a few hours,88.0,96.0,No,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,39.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.07,1.0,39.0
1615,30520209,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31135,103.86024,Private room,1,3.0,1.0,59.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.03,1.0,59.0
1616,30520904,within a few hours,88.0,96.0,No,Yes,Outram,1.28518,103.8428,Private room,1,2.0,1.0,59.0,Yes,0,0,0,,,,,,,,Yes,,1.0,59.0
1617,30543386,within a few hours,88.0,96.0,No,Yes,Kallang,1.30887,103.86335,Private room,1,3.0,1.0,46.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,46.0
1618,30570119,within a few hours,88.0,96.0,No,Yes,Outram,1.28467,103.84173,Private room,1,1.0,1.0,55.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,55.0
1620,30575991,within a few hours,95.0,41.0,No,Yes,Geylang,1.32135,103.88214,Entire home/apt,4,1.0,2.0,170.0,Yes,0,0,0,,,,,,,,No,,4.0,42.5
